시도,보건소명,의료기관명,X,Y
경상남도,창원진해구보건소,문희건희망내과의원,128.6666699,35.1524962
경상남도,창원진해구보건소,우리연합의원,128.7076604,35.1471166
경상남도,창원진해구보건소,박우생소아청소년과의원,128.7057123,35.140115
경상남도,창원진해구보건소,조은이비인후과의원,128.70611,35.1531201
경상남도,창원진해구보건소,오성웅내과의원,128.70611,35.1531201
경상남도,창원진해구보건소,성심의원,128.6906793,35.1545251
경상남도,창원진해구보건소,임정식내과의원,128.6610929,35.1523194
경상남도,창원진해구보건소,웅동의원,128.7836585,35.1252133
인천광역시,인천옹진군보건소,인천광역시의료원 백령병원,124.7209583,37.967821
인천광역시,인천중구보건소,인하대병원 인천국제공항의원,126.4523477,37.4476154
인천광역시,인천남동구보건소,인천아시아드병원,126.7108117,37.449177
인천광역시,인천서구보건소,인천연합의원,126.6684781,37.5140588
인천광역시,인천미추홀구보건소,인천의원,126.6793338,37.449361
인천광역시,인천연수구보건소,인천적십자병원,126.6897498,37.4184815
인천광역시,인천미추홀구보건소,인천제일산부인과의원,126.6373712,37.451858
인천광역시,인천미추홀구보건소,인천제일의원,126.6467785,37.4635443
경상남도,김해시보건소,장외과의원,128.8818787,35.2301195
부산광역시,부산중구보건소,메리놀병원,129.0322793,35.1073692
전라남도,목포시보건소,전남중앙병원,126.3759225,34.8104541
경상남도,창원시보건소,전의원,128.6077883,35.3470864
전라북도,전주덕진구보건소,샘물아동의원,127.1251722,35.8720643
경상남도,창원시보건소,정태기내과의원,128.6843616,35.278063
경상남도,창원시보건소,제일내과의원,128.6939436,35.2222206
경상남도,창원시보건소,조내과의원,128.6707726,35.2470858
경상남도,창원시마산보건소,조수현신경과의원,128.4889902,35.1162406
경상남도,창원시보건소,조은세상의원,128.7091013,35.204384
경상남도,창원시보건소,좋은아침의원,128.6981287,35.2080895
제주특별자치도,서귀포시서귀포보건소,중문의원,126.4254523,33.2514387
경상남도,창원시보건소,창원의원,128.6219248,35.2650863
경상남도,창원시보건소,창원한마음병원,128.6984894,35.2386631
제주특별자치도,서귀포시동부보건소,최선365의원,126.9145895,33.4494865
경상남도,창원시보건소,최연극내과의원,128.679462,35.2283692
경상남도,창원시보건소,최익수의원,128.6366498,35.2549411
대전광역시,대전중구보건소,충남대학교병원,127.4160118,36.3166129
충청남도,부여군보건소,충남의원,127.0025537,36.2520358
경상남도,창원시마산보건소,키즈웰소아청소년과병원,128.5859835,35.2235845
충청북도,청주청원구보건소,키즈웰소아청소년과의원,127.4278803,36.7113962
제주특별자치도,서귀포시서귀포보건소,킴스연합의원,126.5718444,33.2550455
제주특별자치도,서귀포시서귀포보건소,파티마마취통증의학과의원,126.4270025,33.2517558
경상남도,창원시보건소,파티마소아청소년과의원,128.6939598,35.2163794
경상남도,창원시마산보건소,편한몸의원,128.5991254,35.2495079
경기도,안양동안구보건소,평촌M＆M소아과의원,126.9522322,37.3895804
제주특별자치도,서귀포시동부보건소,표선연세의원,126.8308559,33.3243548
제주특별자치도,서부보건소,하귀의원,126.4054541,33.4821109
제주특별자치도,동부보건소,하나로의원,126.6742954,33.5367954
충청북도,청주청원구보건소,하나소아청소년과의원,127.4514731,36.7337666
충청남도,천안동남구보건소,한내과의원,127.1507352,36.8083836
충청남도,천안동남구보건소,전학수소아청소년과의원,127.152945,36.7827613
충청남도,천안동남구보건소,서울성심의원,127.1745093,36.7610145
충청남도,천안동남구보건소,제일소아청소년과의원,127.1592135,36.7955572
충청남도,천안동남구보건소,행복한가정의학과의원,127.155448,36.8231602
충청남도,천안동남구보건소,푸른이비인후과의원,127.1296074,36.792767
충청남도,천안동남구보건소,드림아이소아청소년과의원,127.1284878,36.7887306
충청남도,천안동남구보건소,의)창신의료재단큰사랑의원,127.11927,36.7218321
충청남도,천안동남구보건소,곽병수내과의원,127.1284555,36.7886132
충청남도,천안동남구보건소,진정형외과의원,127.1530339,36.7970814
충청남도,천안동남구보건소,홍성조신경외과의원,127.1534756,36.8190549
충청남도,천안동남구보건소,병천우리들의원,127.2973588,36.7616412
충청남도,천안동남구보건소,한사랑가정의학과의원,127.1293991,36.7933512
충청남도,천안동남구보건소,바른가정의학과의원,127.1498728,36.800231
충청남도,천안동남구보건소,푸른신방의원,127.1350482,36.7702595
충청남도,천안동남구보건소,삼성365의원,127.1395717,36.8065011
충청남도,천안동남구보건소,서울의원,127.2984383,36.7624045
강원도,철원군보건소,한마음의원,127.436957,38.2383129
강원도,철원군보건소,성요셉의원,127.4369827,38.2379437
강원도,철원군보건소,김현대내과의원,127.2174347,38.2087737
강원도,철원군보건소,제일의원,127.4375152,38.2400004
강원도,철원군보건소,철원병원,127.3080244,38.1501403
경상북도,청도군보건소,늘푸른연합의원,128.7446663,35.6427703
경상북도,청도군보건소,속편안의원,128.6154889,35.64039
경상북도,청도군보건소,정내과의원,128.7447752,35.6426074
경상북도,청도군보건소,이서의원,128.6673581,35.66235
경상북도,청도군보건소,금천의원,128.8926657,35.691743
경상북도,청도군보건소,제일의원,128.7384963,35.646639
경상북도,청도군보건소,해동연합의원,128.7363513,35.6475445
경상북도,청도군보건소,의료법인대남의료재단청도대남병원,128.736803,35.6486323
충청남도,천안동남구보건소,꿈꾸는김선생의원,127.1528487,36.7813368
충청남도,천안동남구보건소,미래아이소아청소년과의원,127.1576157,36.8186788
충청남도,천안동남구보건소,천안드림이비인후과의원,127.1579318,36.8184647
충청남도,천안서북구보건소,천안다정의원,127.1317114,36.8316944
충청남도,천안서북구보건소,아이본소아청소년과의원,127.1239009,36.8265005
충청남도,천안서북구보건소,성성조은내과의원,127.1297633,36.8403763
충청남도,천안서북구보건소,삼성다니엘의원,127.1457959,36.8343377
충청남도,천안서북구보건소,탑이비인후과의원,127.1081918,36.8123798
충청남도,천안서북구보건소,으뜸이비인후과의원,127.1091222,36.8162347
충청남도,천안서북구보건소,불무메디컬의원,127.107707,36.8222888
충청남도,천안서북구보건소,성심의원,127.2221105,36.9126493
충청남도,천안서북구보건소,수이비인후과의원,127.1040256,36.8409691
충청남도,천안서북구보건소,두정의원,127.1330823,36.8323983
충청남도,천안서북구보건소,숲소아청소년과의원,127.1302576,36.8402898
충청남도,천안서북구보건소,불당메디칼의원,127.1108675,36.8097324
충청남도,천안서북구보건소,웰소아청소년과의원,127.1188228,36.8235793
충청남도,천안서북구보건소,성정윌내과의원,127.1391789,36.8135543
충청남도,천안서북구보건소,세인트내과의원,127.1330854,36.8311277
충청남도,천안서북구보건소,플러스이비인후과의원,127.1441282,36.8330911
충청남도,천안서북구보건소,두리이비인후과의원,127.1193341,36.8014506
충청남도,천안서북구보건소,열린이비인후과의원,127.1222302,36.7931633
충청남도,천안서북구보건소,백석소아청소년과의원,127.123288,36.8310919
충청남도,천안서북구보건소,연세엘소아청소년과의원,127.1065634,36.8165219
충청남도,천안서북구보건소,성거메디컬의원,127.2021611,36.8745424
충청남도,천안서북구보건소,자라는소아청소년과의원,127.0993035,36.7971282
충청남도,천안서북구보건소,다나소아청소년과의원,127.1276248,36.8302497
충청남도,천안서북구보건소,고운메디칼의원,127.1371411,36.8233622
충청남도,천안서북구보건소,쌍용메디컬의원,127.1179238,36.7983762
충청남도,천안서북구보건소,한양정형외과의원,127.1461473,36.876334
충청남도,천안서북구보건소,맹주석소아과의원,127.1090288,36.8117282
충청남도,천안서북구보건소,김용현내과의원,127.133467,36.9174787
충청남도,천안서북구보건소,예일가정의학과의원,127.1319181,36.8282805
충청남도,천안서북구보건소,아이본병원,127.1072044,36.8221319
충청남도,천안서북구보건소,화인메트로병원,127.1371954,36.8335006
충청남도,천안서북구보건소,SG삼성조은병원,127.1091925,36.8188756
충청남도,천안서북구보건소,두정이진병원,127.1305975,36.8261081
충청남도,천안서북구보건소,예일병원,127.1217496,36.7930516
충청남도,천안서북구보건소,상쾌한이비인후과의원,127.1276531,36.8307185
충청남도,천안서북구보건소,미즈산부인과의원,127.1402182,36.8138322
충청남도,천안서북구보건소,김종인소아청소년과의원,127.1267464,36.7940887
경상북도,청송군보건소,녹십자의원,128.896623,36.276113
경상북도,청송군보건소,삼성의원,129.0514565,36.4359347
경상북도,청송군보건소,금생외과의원,129.0444433,36.5283778
충청남도,청양군보건소,우리제일의원,126.8030998,36.450381
충청남도,청양군보건소,정산의원,126.9503873,36.4117176
충청남도,청양군보건소,신세계의원,126.800524,36.45104
충청북도,청주상당구보건소,웰니스어린이병원,127.5046521,36.5982248
충청북도,청주상당구보건소,의료법인 인화재단 한국병원,127.4963196,36.6197378
충청북도,청주상당구보건소,아이튼튼소아청소년과의원,127.5182695,36.6173412
충청북도,청주상당구보건소,용암메디칼의원,127.503713,36.6104683
충청북도,청주상당구보건소,정동호소아과의원,127.5068856,36.6318762
충청북도,청주상당구보건소,굿모닝소아청소년과의원,127.5035491,36.6308079
충청북도,청주상당구보건소,행복한노인의원,127.490908,36.6300156
충청북도,청주상당구보건소,연세베스토내과의원,127.5142725,36.6200557
충청북도,청주상당구보건소,이소아청소년과의원,127.5154417,36.6208174
충청북도,청주상당구보건소,고은소아과의원,127.5139608,36.6198561
충청북도,청주상당구보건소,용이비인후과의원,127.5052531,36.6301211
충청북도,청주상당구보건소,김영태신경외과의원,127.4929778,36.6264106
충청북도,청주상당구보건소,길소아청소년과의원,127.5103776,36.6119018
충청북도,청주상당구보건소,한빛의원,127.5099459,36.6094578
충청북도,청주상당구보건소,청주가정의학과의원,127.5042462,36.624971
충청북도,청주상당구보건소,최동석소아청소년과의원,127.5043754,36.6100295
충청북도,청주서원구보건소,365다나아가정의학과의원,127.4688849,36.6114718
충청북도,청주서원구보건소,청주365일 의원,127.4483068,36.6174885
충청북도,청주서원구보건소,기운찬연합의원,127.4731927,36.6125273
충청북도,청주서원구보건소,열린이비인후과의원,127.4475288,36.616845
충청북도,청주서원구보건소,행복가정의학과의원,127.4683698,36.6311428
충청북도,청주서원구보건소,심규화이비인후과의원,127.4659907,36.6113237
충청북도,청주서원구보건소,선이비인후과의원,127.4453776,36.6206291
충청북도,청주서원구보건소,정성내과의원,127.4893642,36.6080916
충청북도,청주서원구보건소,삼성가정의학과의원,127.4707692,36.6269088
충청북도,청주서원구보건소,늘푸른소아청소년과의원,127.4899777,36.6083015
충청북도,청주서원구보건소,튼튼소아청소년과의원,127.4646976,36.6107952
충청북도,청주서원구보건소,유림가정의학과의원,127.4926847,36.6114223
충청북도,청주서원구보건소,김명수내과의원,127.4871292,36.6181305
충청북도,청주서원구보건소,김병태내과의원,127.4880506,36.6208111
충청북도,청주서원구보건소,세광내과의원,127.4858551,36.6113389
충청북도,청주서원구보건소,이영두소아청소년과의원,127.4583235,36.6350899
충청북도,청주청원구보건소,한사랑메디칼의원,127.4293562,36.7070685
경상남도,창원시보건소,한솔내과의원,128.6503124,35.2415456
제주특별자치도,서부보건소,한수풀의원,126.2647962,33.4156897
강원도,춘천시보건소,현대연합의원,127.7200268,37.8761203
강원도,춘천시보건소,구철회내과의원,127.7352469,37.8762546
강원도,춘천시보건소,석사성모의원,127.7570728,37.8690574
강원도,춘천시보건소,문유보이비인후과의원,127.7395577,37.8561443
강원도,춘천시보건소,미래산부인과의원,127.7222638,37.8767473
강원도,춘천시보건소,현대의원,127.7237216,37.857712
강원도,춘천시보건소,봄내랑내과의원,127.7506163,37.8793426
강원도,춘천시보건소,마디온정형외과의원,127.7275176,37.8545583
강원도,춘천시보건소,정봉기내과의원,127.7555617,37.8929584
강원도,춘천시보건소,참조은의원,127.7369325,37.8625538
강원도,춘천시보건소,365성모가정의학과의원,127.7486745,37.8820956
강원도,춘천시보건소,한빛의원,127.7287583,37.9066943
강원도,춘천시보건소,다사랑의원,127.7284368,37.9013415
강원도,춘천시보건소,누누베베소아과의원,127.7325938,37.899522
강원도,춘천시보건소,김도훈재활의학과의원,127.7508904,37.8789828
강원도,춘천시보건소,송이비인후과의원,127.7244669,37.8590022
강원도,춘천시보건소,배재천신경과의원,127.7402601,37.8567495
강원도,춘천시보건소,새봄의원,127.7510422,37.8541148
강원도,춘천시보건소,효자한림의원,127.7343245,37.876739
강원도,춘천시보건소,이정열내과의원,127.7251729,37.8586255
강원도,춘천시보건소,윤동석내과의원,127.7133947,37.8421897
강원도,춘천시보건소,봄내사랑의원,127.7254451,37.8893961
강원도,춘천시보건소,임정근내과의원,127.7527518,37.8764278
경상남도,창원시마산보건소,합성삼성내과의원,128.5846857,35.2417452
강원도,춘천시보건소,인성병원,127.7266233,37.8813166
충청북도,충주시보건소,최혁소아청소년과의원,127.9406121,36.9827777
충청북도,충주시보건소,연세의원,127.9153469,37.0861339
충청북도,충주시보건소,제중내과의원,127.9302976,36.9733459
충청북도,충주시보건소,의료법인 현오의료재단 늘푸른요양병원,127.7571964,37.1077953
충청북도,충주시보건소,의료법인 송원의료재단 송원요양병원,127.7941425,36.9715929
충청북도,충주시보건소,건국대학교 충주병원,127.9288211,36.9788872
충청북도,충주시보건소,충청북도 충주의료원,127.9703469,36.9794906
충청북도,충주시보건소,베로니카신경외과의원,127.9396212,36.985724
충청북도,충주시보건소,다나음 신경외과 의원,127.8256328,37.0168545
충청북도,충주시보건소,늘푸른소아청소년과의원,127.9165962,36.9826461
충청북도,충주시보건소,현대연합의원,127.9280487,36.9880786
충청북도,충주시보건소,산척성모의원,127.9563834,37.0805419
충청북도,충주시보건소,이성주내과의원,127.9269733,36.9731547
충청북도,충주시보건소,홍이소아청소년과의원,127.9226439,36.9561019
충청북도,충주시보건소,굿모닝연합의원,127.9337861,36.9915695
충청북도,충주시보건소,권향미소아과의원,127.9345211,36.9728257
충청북도,충주시보건소,한길메디컬의원,127.9437501,36.9619804
충청북도,충주시보건소,우리들외과의원,127.8189892,36.9750398
충청북도,충주시보건소,수안보우리의원,127.9918599,36.8470305
경상북도,칠곡군보건소,송림연합의원,128.5537575,35.9819683
경상북도,칠곡군보건소,의료법인건용의료재단 왜관병원,128.4015629,35.996202
경상북도,칠곡군보건소,아이봄연합소아청소년과의원,128.346746,36.0688016
경상북도,칠곡군보건소,약목삼성의원,128.3662313,36.0333136
경상북도,칠곡군보건소,지천제통마취통증의학과의원,128.4907208,35.9560056
경상북도,칠곡군보건소,최앤박연합내과의원,128.346746,36.0688016
경상북도,칠곡군보건소,우리가정의학과의원,128.3338859,36.0650887
경상북도,칠곡군보건소,조은소아과의원,128.3996788,35.9876999
경상북도,칠곡군보건소,박정권소아청소년과의원,128.4118992,36.0791766
경상북도,칠곡군보건소,김상관소아청소년과의원,128.4043827,36.0683596
강원도,태백시보건소,류상우소아청소년과의원,128.9893591,37.1756983
강원도,태백시보건소,우리들의원,128.9880163,37.1590572
강원도,태백시보건소,한빛의원,129.0093135,37.1019912
경상남도,창원시마산보건소,합포내과의원,128.5630912,35.1902686
제주특별자치도,서귀포시동부보건소,해비치의원,126.8330932,33.3257193
경상남도,창원시보건소,허내과의원,128.5997305,35.2570677
경상북도,군위군보건소,현대내과의원,128.5669366,36.2361676
충청북도,청주서원구보건소,제일가정의학과의원,127.4724151,36.6167325
충청북도,청주청원구보건소,현대연합의원,127.4869934,36.6504291
충청북도,청주청원구보건소,새서울내과의원,127.5359143,36.726691
충청북도,청주청원구보건소,내덕중앙의원,127.4930195,36.6575925
경상남도,통영시보건소,김종국내과의원,128.4011845,34.8250038
경상남도,통영시보건소,통영서울병원,128.4149772,34.8700675
경상남도,통영시보건소,신세계로병원,128.4303062,34.8437181
경상남도,통영시보건소,통영고려병원,128.428827,34.8578856
경상남도,통영시보건소,SCH서울아동병원,128.4291884,34.8600839
경상남도,통영시보건소,통영적십자병원,128.4198789,34.8423753
경상남도,통영시보건소,새통영병원,128.4206192,34.8653784
경상남도,통영시보건소,더나은의원,128.4176442,34.887015
경상남도,통영시보건소,우리들내과의원,128.4237193,34.8450033
경상남도,통영시보건소,박지영소아청소년과의원,128.4152555,34.8797393
경상남도,통영시보건소,제일외과의원,128.4181991,34.8410289
충청북도,청주청원구보건소,성누가의원,127.4868997,36.6712916
충청북도,청주청원구보건소,이성웅외과의원,127.4933692,36.667381
충청북도,청주청원구보건소,현대의원,127.4563134,36.7412237
충청북도,청주청원구보건소,첼로병원,127.4806908,36.6562867
충청북도,청주청원구보건소,아이웰어린이병원,127.4967264,36.6706396
충청북도,청주흥덕구보건소,푸른가정의학과의원,127.4260539,36.6363357
충청북도,청주흥덕구보건소,서부유림의원,127.4215002,36.6411621
충청북도,청주흥덕구보건소,우리아이소아청소년과의원,127.4295492,36.6415344
충청북도,청주흥덕구보건소,양승덕이비인후과의원,127.4425162,36.6329532
충청북도,청주흥덕구보건소,신가정의학과의원,127.4420444,36.6223979
경상남도,창원시마산보건소,현동라온소아청소년과의원,128.5579544,35.1471773
충청북도,청주흥덕구보건소,의료법인 한미의료재단 김숙자소아청소년병원,127.4754611,36.6440074
충청북도,청주흥덕구보건소,고려의원,127.3759912,36.6640302
충청북도,청주흥덕구보건소,연세이비인후과의원,127.4340884,36.6263888
충청북도,청주흥덕구보건소,손범수달빛의원,127.4742748,36.6507161
충청북도,청주흥덕구보건소,서울연합의원,127.4671915,36.6431236
충청북도,청주흥덕구보건소,늘조은가정의학과의원,127.3908618,36.6748764
충청북도,청주흥덕구보건소,속시원한내과의원,127.4511697,36.6646526
충청북도,청주흥덕구보건소,더사랑의원,127.3304935,36.6308173
충청북도,청주흥덕구보건소,이솜이비인후과의원,127.4276198,36.6423362
충청북도,청주흥덕구보건소,한빛연합의원,127.4719407,36.6534905
충청북도,청주흥덕구보건소,굿모닝소아청소년과의원,127.3296188,36.6311188
충청북도,청주흥덕구보건소,준소아청소년과의원,127.4265992,36.6170706
충청북도,청주흥덕구보건소,강서서울연합의원,127.4256504,36.6274299
충청북도,청주흥덕구보건소,조은소아청소년과의원,127.4518134,36.6669537
충청북도,청주흥덕구보건소,미래이비인후과의원,127.4300702,36.6254594
충청북도,청주흥덕구보건소,수이비인후과의원,127.4248917,36.643765
충청북도,청주흥덕구보건소,365열린가정의학과의원,127.4293116,36.6358467
충청북도,청주흥덕구보건소,유성곤가정의학과의원,127.4295265,36.621852
충청북도,청주흥덕구보건소,혜성의원,127.3583877,36.6231484
충청북도,청주흥덕구보건소,미래소아청소년과의원,127.4602015,36.6496078
충청북도,청주흥덕구보건소,두리이비인후과의원,127.4442212,36.6166314
충청남도,태안군보건소,중앙의원,126.3447601,36.5183377
충청남도,태안군보건소,이신경외과의원,126.3019664,36.7497156
충청남도,태안군보건소,주내과의원,126.3036387,36.7475048
충청남도,태안군보건소,소원의원,126.1946796,36.7590028
충청남도,태안군보건소,반도정형외과의원,126.2938217,36.7554651
충청남도,태안군보건소,김석현이비인후과의원,126.2950936,36.7546634
충청남도,태안군보건소,하나의원,126.258107,36.8238977
충청남도,태안군보건소,금강의원,126.3476214,36.5176565
경기도,파주시보건소,문산중앙병원,126.7832292,37.8542453
경기도,파주시보건소,메디인병원,126.7663702,37.7611784
경기도,파주시보건소,경기도의료원파주병원,126.7798547,37.7548407
경기도,파주시보건소,서울365외과의원,126.7596276,37.7123008
경기도,파주시보건소,해맑은의원,126.744302,37.7205629
경기도,파주시보건소,파주로데오아동의원,126.767629,37.7516591
경기도,파주시보건소,코아이비인후과의원,126.7510898,37.732429
경기도,파주시보건소,가온삼성가정의학과의원,126.753177,37.7236484
경기도,파주시보건소,우리내과의원,126.7515152,37.7104672
경기도,파주시보건소,김형진내과의원,126.7458395,37.7121189
경기도,파주시보건소,다니엘소아청소년과의원,126.7513245,37.731963
경기도,파주시보건소,운정연세사랑의원,126.7514658,37.7316581
경기도,파주시보건소,모두이비인후과의원 운정점,126.7187725,37.7124946
경기도,파주시보건소,한결나은가정의학과의원,126.7300215,37.7338527
경기도,파주시보건소,아이드림소아청소년과의원,126.7450974,37.7103901
경기도,평택시보건소,평택사랑외과의원,127.0920135,36.9937476
경기도,평택시보건소,서울푸른의원,126.9332454,37.04015
경기도,평택시보건소,열린성모이비인후과의원,127.0932638,37.0208991
경기도,평택시보건소,현가정의원,127.1143742,36.994304
경기도,평택시보건소,이동석내과의원,127.079423,37.0009498
경기도,평택시보건소,포승21세기의원,126.8798925,36.9807076
경기도,평택시보건소,현대가정의원,127.047012,36.9611254
경기도,평택시보건소,안중아이맘소아청소년과의원,126.9240997,36.9848471
경기도,평택시보건소,서울내과의원,127.1009556,36.9918602
경기도,평택시보건소,한사랑의원,127.0832479,36.9893098
경기도,평택시보건소,비전의원,127.1130574,36.9945105
경기도,평택시보건소,의료법인백성의료재단 안중백병원,126.9586425,37.0036281
경기도,평택시보건소,성심중앙병원,126.9275908,36.9842029
경기도,평택시보건소,의료법인 양진의료재단 평택성모병원,127.0743216,37.0084165
경기도,평택시보건소,의료법인백송의료재단 굿모닝병원,127.1205495,36.9907094
경기도,평택시보건소,연세허브가정의학과의원,127.1027318,36.9965325
경기도,평택시보건소,이광옥소아청소년과의원,126.9188581,36.9790053
경기도,평택시보건소,송정길내과의원,127.0840302,36.9952723
경기도,평택시보건소,서울으뜸소아청소년과의원,127.104786,37.0024324
경상남도,남해군보건소,창선의원,128.0134081,34.8551791
경기도,평택시보건소,비전이비인후과소아청소년과의원,127.114164,36.9988712
경기도,평택시보건소,서울탑내과의원,127.1255175,36.9924402
경기도,평택시보건소,센트럴이비인후과의원,127.125431,36.9941067
경기도,평택시보건소,미소드림의원,127.0851464,37.0024358
경기도,평택시보건소,포승백내과의원,126.8447539,36.9877149
경기도,평택시보건소,로뎀나무내과의원,127.0921936,36.9937129
경기도,평택시보건소,건강한내과의원,127.1378657,36.9942427
경기도,평택시보건소,봉봉소아청소년과의원,126.9159303,37.0175194
경기도,평택시보건소,사랑의의원,127.0852834,37.0031938
경기도,평택시보건소,연세다봄의원,127.0929747,37.0206356
경기도,평택시보건소,속편한내과의원,127.0887514,36.9912715
경기도,평택시보건소,박샘소아청소년과의원,127.1022088,36.991329
경기도,평택시보건소,새서울의원,127.0462851,36.9608853
경기도,평택시보건소,최윤건내과의원,127.0845209,36.9955734
경기도,파주시보건소,김연심소아청소년과의원,126.7378152,37.7184844
경기도,파주시보건소,강내과의원,126.7753682,37.7626598
경기도,파주시보건소,늘봄이비인후과의원,126.7363824,37.7287133
경기도,파주시보건소,야당연세내과의원,126.7599541,37.7138089
경기도,파주시보건소,연세키즈웰 소아청소년과의원,126.736765,37.7295644
경기도,파주시보건소,속편한내과의원,126.7738973,37.7555086
경기도,파주시보건소,연세가정의학과의원,126.7757487,37.7602311
경기도,파주시보건소,파주성모의원,126.8166401,37.8320162
경기도,파주시보건소,서울성모의원,126.7108429,37.72504
경기도,파주시보건소,굿모닝힐의원,126.7391464,37.7108762
경기도,파주시보건소,박영우의원,126.919286,37.9542392
경기도,파주시보건소,교하하나의원,126.7177662,37.7261337
경기도,파주시보건소,김기범내과의원,126.7430016,37.7270362
경기도,파주시보건소,법원중앙외과의원,126.8737214,37.8493253
경기도,파주시보건소,최지호내과의원,126.7857571,37.8580825
경기도,파주시보건소,문산서울정형외과의원,126.7834777,37.8564102
경기도,파주시보건소,운정삼성내과의원,126.7516645,37.7313088
경기도,포천시보건소,의료법인일심의료재단우리병원,127.1481307,37.8274922
경기도,포천시보건소,성모부부내과의원,127.2750595,38.0904774
경기도,포천시보건소,성모베스트이비인후과의원,127.1443394,37.8272485
경기도,포천시보건소,이동의원,127.3668409,38.0350476
경기도,포천시보건소,내촌열린의원,127.2260372,37.7836368
경기도,포천시보건소,선단경희의원,127.163447,37.8512985
경기도,포천시보건소,한사랑의원,127.2738457,38.0898752
경기도,포천시보건소,김내과의원,127.1463774,37.8278309
경기도,포천시보건소,포천외과의원,127.2026146,37.8956834
경기도,포천시보건소,의료법인 범문의료재단 진요양병원,127.1406567,37.8303842
경기도,포천시보건소,화현요양병원,127.30824,37.9128579
경기도,포천시보건소,강병원,127.2046915,37.8981481
경기도,포천시보건소,포천신경외과의원,127.1997047,37.8935012
경기도,파주시보건소,한샘가정의학과의원,126.8739729,37.8507152
경기도,파주시보건소,교하연세이비인후과의원,126.7177662,37.7261337
경기도,파주시보건소,Dr리더스내과의원,126.7452902,37.7110679
경기도,파주시보건소,박진아소아청소년과의원,126.7689034,37.7555557
경기도,파주시보건소,연세놀이터소아청소년과의원,126.7682758,37.7516568
경기도,파주시보건소,유성재내과의원,126.7683048,37.7519635
경기도,파주시보건소,성모정형외과의원,126.8089595,37.7436867
경기도,파주시보건소,한사랑외과의원,126.7740449,37.7582582
경기도,파주시보건소,미소아청소년과의원,126.7645706,37.7349497
경기도,파주시보건소,맘소아청소년과의원,126.7848482,37.8670649
경기도,파주시보건소,우리소아청소년과의원,126.7478368,37.7140682
경기도,파주시보건소,봉일천성심연합의원,126.808411,37.7432217
경기도,파주시보건소,한양의원,126.7739754,37.7645284
경기도,파주시보건소,뉴삼성의원,126.7771456,37.7718864
경기도,파주시보건소,한사랑내과의원,126.7027151,37.7754242
경기도,파주시보건소,조은소아청소년과의원,126.8092492,37.7433113
경기도,파주시보건소,광탄성심의원,126.8453695,37.7823955
경기도,파주시보건소,무척조은병원,126.7809443,37.8639612
경기도,파주시보건소,운정와이즈병원,126.7588608,37.7290332
경기도,파주시보건소,코키아병원,126.7344788,37.7292515
강원도,평창군보건소,횡계의원,128.7079369,37.6716934
강원도,평창군보건소,편한의원,128.4540972,37.4987683
강원도,평창군보건소,진부성심의원,128.5581657,37.6364643
경기도,평택시보건소,의료법인 갈렌의료재단 박병원,127.0569541,37.0481094
경기도,평택시보건소,은가정의학과의원,127.0343897,37.0180467
경기도,평택시보건소,고덕센트럴이비인후과의원,127.0442098,37.0477731
경기도,평택시보건소,맘시티소아청소년과의원,127.1040594,37.0260455
경기도,평택시보건소,365연합의원,127.0573223,37.0519781
경기도,평택시보건소,건강드림내과의원,127.0620628,37.079689
경기도,평택시보건소,현대정형외과의원,127.0618495,37.0796603
경기도,평택시보건소,명내과의원,127.0667146,37.059856
경기도,평택시보건소,김두희가정의학과의원,127.058519,37.0634048
경기도,평택시보건소,호소아청소년과의원,127.056287,37.052051
경기도,평택시보건소,더네이처소아청소년과의원,127.0589157,37.0667871
경기도,평택시보건소,길내과의원,127.0609115,37.0672535
경기도,평택시보건소,나정일내과의원,127.0559178,37.0564455
경기도,평택시보건소,하나의원,127.0580758,37.080144
경기도,하남시보건소,맑은이비인후과의원,127.2209254,37.5409988
경기도,하남시보건소,파크이비인후과의원,127.1858303,37.5684694
경기도,하남시보건소,이안이비인후과의원,127.1940462,37.5613444
경기도,하남시보건소,미사한내과의원,127.1866226,37.5601491
경기도,하남시보건소,연세아란산부인과의원,127.1888427,37.5579118
경기도,하남시보건소,하나소아청소년과의원,127.1576609,37.4874472
경기도,하남시보건소,서울아산바른의원,127.1892444,37.5667989
경기도,하남시보건소,봄빛의원,127.1848783,37.57377
경기도,하남시보건소,미사도담의원,127.2044439,37.5585586
경기도,하남시보건소,365삼성메디컬의원,127.2000468,37.5622502
경기도,하남시보건소,하남샬롬요양병원,127.2061633,37.540513
경기도,하남시보건소,하남S병원,127.1982861,37.5395948
경기도,하남시보건소,더 바른병원,127.2072892,37.5367722
경기도,하남시보건소,위례연세숲이비인후과의원,127.1572534,37.4874803
경기도,하남시보건소,감일성모내과의원,127.1617177,37.5099394
경기도,하남시보건소,365잘봄내과의원,127.2042904,37.5378693
경기도,하남시보건소,감일든든한내과의원,127.1612337,37.5046738
경기도,하남시보건소,코미이비인후과의원,127.1842228,37.5695125
경기도,하남시보건소,늘푸른의원,127.1978182,37.5325634
경기도,하남시보건소,아이온의원,127.2129158,37.5375757
경기도,하남시보건소,삼성내과의원,127.2084605,37.5512059
경기도,하남시보건소,풍산제일의원,127.1994596,37.5526049
경기도,하남시보건소,이상화내과의원,127.2019488,37.5399259
경기도,하남시보건소,서울의원,127.1831187,37.5565928
